pid	trial_id	Subject	Session	Trial	Time	Trial_Start	Trial_End	Dots_Shown	Dots_Counted	Score	Dot_Width	Dot_Height	dl_x	dl_y
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1283	1050
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	638	281
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1399	778
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	993	668
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1362	1036
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	303	267
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	298	628
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	861	339
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1176	528
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	318	494
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1670	57
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1686	675
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	175	876
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	231	1033
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	817	201
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1457	212
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	624	396
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1006	444
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1540	263
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1154	793
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	666	31
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	824	962
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1458	926
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1266	48
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1540	438
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	780	957
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1214	806
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	816	289
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1605	866
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	193	234
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	762	503
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	258	208
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	820	510
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	486	616
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	804	603
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	248	942
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	719	800
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1011	953
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1430	1055
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	393	351
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	467	567
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	474	950
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1406	943
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	525	561
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	491	141
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1522	141
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1459	574
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	753	344
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	103	1042
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1234	935
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1681	419
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	357	637
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1256	636
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	900	168
1	253	frank	1	27	2.5	1522865224.761736	1522865227.26578	111	54	0.4864864864864865	10	10	1214	223
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1667	171
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1084	81
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1524	984
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1404	97
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1557	37
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1468	1011
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	848	531
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	788	437
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	28	694
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	64	452
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1259	333
