pid	trial_id	TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePoint
0	18	749.3	410.2083	692.6921	0	433.0046	687.6137	0	421.6064	690.152
0	18	766.0	409.2781	694.2294	0	428.1598	691.7158	0	418.7189	692.972
0	18	782.6	408.1068	686.0754	0	422.4291	711.1272	0	415.2679	698.601
0	18	799.3	408.9099	696.0907	0	425.4892	704.3021	0	417.1995	700.196
0	18	815.9	403.3018	694.2112	0	409.5971	699.1874	0	406.4495	696.699
0	18	832.6	413.6059	693.8408	0	421.5178	696.4791	0	417.5619	695.160
0	18	849.2	415.0819	699.9408	0	428.9381	703.8121	0	422.0100	701.876
0	18	865.9	412.0351	695.8357	0	427.2267	700.6696	0	419.6309	698.252
0	18	882.6	404.1608	679.7280	0	416.5888	695.6445	0	410.3748	687.686
0	18	899.2	411.7777	690.0228	0	417.1417	696.9810	0	414.4597	693.501
0	18	915.8	419.6649	688.9826	0	419.5538	694.4684	0	419.6094	691.725
0	18	932.6	404.2618	685.7578	0	421.4104	693.3350	0	412.8361	689.546
0	18	949.2	408.7042	690.5875	0	431.9704	694.8705	0	420.3373	692.729
0	18	965.8	410.1296	686.7789	0	424.9463	689.6079	0	417.5380	688.193
0	18	982.4	411.3842	703.7755	0	426.7139	678.8443	0	419.0491	691.309
0	19	0.0	949.4817	574.3053	0	965.2561	567.8873	0	957.3689	571.096
0	19	16.7	938.2202	551.3685	0	960.9651	559.7475	0	949.5926	555.558
0	19	33.4	947.9782	564.1437	0	965.4254	568.6932	0	956.7018	566.418
0	19	50.0	958.4426	579.8924	0	963.8662	566.3181	0	961.1544	573.105
0	19	66.6	959.4669	567.1616	0	953.8806	560.3891	0	956.6737	563.775
0	19	83.4	939.5331	555.2397	0	971.2376	558.7485	0	955.3854	556.994
0	19	100.0	960.8024	553.3858	0	956.7844	569.2137	0	958.7934	561.299
0	19	116.6	947.7843	550.8279	0	966.3020	568.0784	0	957.0431	559.453
0	19	133.2	946.0279	551.8714	0	971.7577	568.8892	0	958.8928	560.380
0	19	150.0	947.3980	537.3951	0	958.6401	566.7316	0	953.0190	552.063
0	19	166.6	948.1614	554.9199	0	962.6500	569.9210	0	955.4057	562.420
0	19	183.2	947.4941	559.4210	0	969.6074	563.1760	0	958.5508	561.298
0	19	199.8	945.5217	565.8519	0	954.7741	569.5379	0	950.1479	567.694
0	19	216.6	950.1733	560.6909	0	964.7371	569.8508	0	957.4552	565.270
0	19	233.2	947.7529	550.2719	0	960.1168	574.5813	0	953.9348	562.426
0	19	249.8	880.5393	540.7960	0	903.4456	553.7192	0	891.9924	547.257
0	19	266.5	862.8163	544.2543	0	881.5596	550.7838	0	872.1879	547.519
0	19	283.2	861.5516	539.6777	0	887.6303	552.8864	0	874.5909	546.282
0	19	299.8	858.6692	539.4086	0	882.6943	553.3179	0	870.6818	546.363
0	19	316.4	866.6602	554.6316	0	892.3519	553.6509	0	879.5060	554.141
0	19	333.1	872.0565	556.7563	0	891.2133	564.9022	0	881.6349	560.829
0	19	349.8	870.3007	552.4807	0	891.4849	559.0551	0	880.8928	555.767
0	19	366.4	876.4756	537.3913	0	882.1711	563.0319	0	879.3234	550.211
0	19	383.1	891.5177	541.9253	0	889.0678	542.6874	0	890.2928	542.306
0	19	399.7	869.8031	526.6182	0	882.0036	548.9183	0	875.9033	537.768
0	19	416.4	856.8316	531.3331	0	884.2723	563.8739	0	870.5519	547.603
0	19	433.0	865.3753	543.0487	0	877.0798	550.8457	0	871.2275	546.947
0	19	449.7	890.1834	593.9163	0	892.2444	602.7230	0	891.2139	598.319
